ASV_ID,database,pident,sseqid,length,qcovs,evalue,bitscore,specimen_id,phylum,class,order,family,genus,species,scientific_name,mismatch,gapopen,qstart,qend,sstart,send,accession
ASV_10924,MZG,85.714,Animalia;Arthropoda;Malacostraca;Eucarida;Porcellanidae;Enosteoides;Enosteoides_melissa,301,,,,,Arthropoda,Malacostraca,Eucarida,Porcellanidae,Enosteoides,melissa,Enosteoides melissa,,,,,,,
ASV_09295,MZG,87.407,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_rathbunae,270,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,rathbunae,Callinectes rathbunae,,,,,,,
ASV_01432,MZG,99.681,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_02529,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_03593,MZG,99.361,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_06922,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_09370,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_09997,MZG,99.361,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_11034,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_11699,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_14300,MZG,99.681,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_21123,MZG,93.61,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_sapidus,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,sapidus,Callinectes sapidus,,,,,,,
ASV_03680,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_similis,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,similis,Callinectes similis,,,,,,,
ASV_06224,MZG,100,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_similis,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,similis,Callinectes similis,,,,,,,
ASV_08113,MZG,99.681,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_similis,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,similis,Callinectes similis,,,,,,,
ASV_16163,MZG,99.681,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_similis,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,similis,Callinectes similis,,,,,,,
ASV_17781,MZG,99.681,Animalia;Arthropoda;Malacostraca;Eucarida;Portunidae;Callinectes;Callinectes_similis,313,,,,,Arthropoda,Malacostraca,Eucarida,Portunidae,Callinectes,similis,Callinectes similis,,,,,,,
ASV_15790,MZG,93.254,Animalia;Arthropoda;Malacostraca;Eucarida;Pseudorhombilidae;Micropanope;Micropanope_sculptipes,252,,,,,Arthropoda,Malacostraca,Eucarida,Pseudorhombilidae,Micropanope,sculptipes,Micropanope sculptipes,,,,,,,
ASV_17626,MZG,92.46,Animalia;Arthropoda;Malacostraca;Eucarida;Pseudorhombilidae;Micropanope;Micropanope_sculptipes,252,,,,,Arthropoda,Malacostraca,Eucarida,Pseudorhombilidae,Micropanope,sculptipes,Micropanope sculptipes,,,,,,,
ASV_00703,MZG,91.968,Animalia;Arthropoda;Malacostraca;Eucarida;Pseudorhombilidae;Panoplax;Panoplax_depressa,249,,,,,Arthropoda,Malacostraca,Eucarida,Pseudorhombilidae,Panoplax,depressa,Panoplax depressa,,,,,,,
ASV_07830,MZG,92.063,Animalia;Arthropoda;Malacostraca;Eucarida;Pseudorhombilidae;Panoplax;Panoplax_depressa,252,,,,,Arthropoda,Malacostraca,Eucarida,Pseudorhombilidae,Panoplax,depressa,Panoplax depressa,,,,,,,
ASV_16855,MZG,85.761,Animalia;Arthropoda;Malacostraca;Eucarida;Sesarmidae;Parasesarma;Parasesarma_eumolpe,309,,,,,Arthropoda,Malacostraca,Eucarida,Sesarmidae,Parasesarma,eumolpe,Parasesarma eumolpe,,,,,,,
ASV_17579,MZG,86.174,Animalia;Arthropoda;Malacostraca;Eucarida;Sesarmidae;Parasesarma;Parasesarma_eumolpe,311,,,,,Arthropoda,Malacostraca,Eucarida,Sesarmidae,Parasesarma,eumolpe,Parasesarma eumolpe,,,,,,,
ASV_17618,MZG,85.053,Animalia;Arthropoda;Malacostraca;Eucarida;Sesarmidae;Parasesarma;Parasesarma_eumolpe,281,,,,,Arthropoda,Malacostraca,Eucarida,Sesarmidae,Parasesarma,eumolpe,Parasesarma eumolpe,,,,,,,
ASV_07290,MZG,85,Animalia;Arthropoda;Malacostraca;Eucarida;Sesarmidae;Parasesarma;Parasesarma_peninsulare,280,,,,,Arthropoda,Malacostraca,Eucarida,Sesarmidae,Parasesarma,peninsulare,Parasesarma peninsulare,,,,,,,
ASV_01035,MZG,85.374,Animalia;Arthropoda;Malacostraca;Eucarida;Sesarmidae;Tiomanium;Tiomanium_indicum,294,,,,,Arthropoda,Malacostraca,Eucarida,Sesarmidae,Tiomanium,indicum,Tiomanium indicum,,,,,,,
ASV_01240,MZG,99.603,Animalia;Arthropoda;Malacostraca;Eucarida;Xanthidae;Actaea;Actaea_bifrons,252,,,,,Arthropoda,Malacostraca,Eucarida,Xanthidae,Actaea,bifrons,Actaea bifrons,,,,,,,
ASV_12900,MZG,94.444,Animalia;Arthropoda;Malacostraca;Eucarida;Xanthidae;Actaea;Actaea_bifrons,252,,,,,Arthropoda,Malacostraca,Eucarida,Xanthidae,Actaea,bifrons,Actaea bifrons,,,,,,,
ASV_06923,MZG,87.681,Animalia;Arthropoda;Malacostraca;Eucarida;Xanthidae;Cyclodius;Cyclodius_obscurus,276,,,,,Arthropoda,Malacostraca,Eucarida,Xanthidae,Cyclodius,obscurus,Cyclodius obscurus,,,,,,,
ASV_02428,MZG,85.091,Animalia;Arthropoda;Malacostraca;Eucarida;Xanthidae;Lipkemera;Lipkemera_corallina,275,,,,,Arthropoda,Malacostraca,Eucarida,Xanthidae,Lipkemera,corallina,Lipkemera corallina,,,,,,,
ASV_15047,MZG,99.355,Animalia;Arthropoda;Malacostraca;Hoplocarida;Squillidae;Squilla;Squilla_empusa,310,,,,,Arthropoda,Malacostraca,Hoplocarida,Squillidae,Squilla,empusa,Squilla empusa,,,,,,,
ASV_00449,NCBI,85.019,gi|974141982|gb|KR424612.1|,267,85,6.30E-69,272,,Arthropoda,Malacostraca,Isopoda,Philosciidae,Haloniscus,Haloniscus*,Haloniscus*,39,0,2,306,321,625,KP136553.1
ASV_01533,NCBI,85.019,gi|974141982|gb|KR424612.1|,267,85,6.30E-69,272,,Arthropoda,Malacostraca,Isopoda,Philosciidae,Haloniscus,Haloniscus*,Haloniscus*,42,3,14,312,359,658,MH339454.1
ASV_02778,NCBI,85.019,gi|974141982|gb|KR424612.1|,267,85,6.30E-69,272,,Arthropoda,Malacostraca,Isopoda,Philosciidae,Haloniscus,Haloniscus*,Haloniscus*,42,3,14,312,359,658,MH339454.1
ASV_07998,NCBI,85.019,gi|974141982|gb|KR424612.1|,267,85,6.30E-69,272,,Arthropoda,Malacostraca,Isopoda,Philosciidae,Haloniscus,Haloniscus*,Haloniscus*,44,0,2,313,268,579,KT383424.1
ASV_07929,MZG,87.179,Animalia;Arthropoda;Malacostraca;Peracarida;Ampeliscidae;Ampelisca;Ampelisca_careyi,312,,,,,Arthropoda,Malacostraca,Peracarida,Ampeliscidae,Ampelisca,careyi,Ampelisca careyi,,,,,,,
ASV_04888,MZG,89.389,Animalia;Arthropoda;Malacostraca;Peracarida;Ampeliscidae;Haploops;Haploops_robusta,311,,,,,Arthropoda,Malacostraca,Peracarida,Ampeliscidae,Haploops,robusta,Haploops robusta,,,,,,,
ASV_15647,MZG,88.746,Animalia;Arthropoda;Malacostraca;Peracarida;Ampeliscidae;Haploops;Haploops_robusta,311,,,,,Arthropoda,Malacostraca,Peracarida,Ampeliscidae,Haploops,robusta,Haploops robusta,,,,,,,
ASV_19669,MZG,85.714,Animalia;Arthropoda;Malacostraca;Peracarida;Ampeliscidae;Haploops;Haploops_tubicola,273,,,,,Arthropoda,Malacostraca,Peracarida,Ampeliscidae,Haploops,tubicola,Haploops tubicola,,,,,,,
ASV_00219,MZG,87.452,Animalia;Arthropoda;Malacostraca;Peracarida;Ampithoidae;Cymadusa;Cymadusa_compta,263,,,,,Arthropoda,Malacostraca,Peracarida,Ampithoidae,Cymadusa,compta,Cymadusa compta,,,,,,,
ASV_02307,MZG,87.072,Animalia;Arthropoda;Malacostraca;Peracarida;Ampithoidae;Cymadusa;Cymadusa_compta,263,,,,,Arthropoda,Malacostraca,Peracarida,Ampithoidae,Cymadusa,compta,Cymadusa compta,,,,,,,
ASV_01604,MZG,95.527,Animalia;Arthropoda;Malacostraca;Peracarida;Aoridae;Bemlos;Bemlos_longicornis,313,,,,,Arthropoda,Malacostraca,Peracarida,Aoridae,Bemlos,longicornis,Bemlos longicornis,,,,,,,
ASV_01924,MZG,95.847,Animalia;Arthropoda;Malacostraca;Peracarida;Aoridae;Bemlos;Bemlos_longicornis,313,,,,,Arthropoda,Malacostraca,Peracarida,Aoridae,Bemlos,longicornis,Bemlos longicornis,,,,,,,
ASV_05181,MZG,96.44,Animalia;Arthropoda;Malacostraca;Peracarida;Aoridae;Bemlos;Bemlos_longicornis,309,,,,,Arthropoda,Malacostraca,Peracarida,Aoridae,Bemlos,longicornis,Bemlos longicornis,,,,,,,
ASV_12300,MZG,89.408,Animalia;Arthropoda;Malacostraca;Peracarida;Aoridae;Bemlos;Bemlos_longicornis,321,,,,,Arthropoda,Malacostraca,Peracarida,Aoridae,Bemlos,longicornis,Bemlos longicornis,,,,,,,
ASV_13950,MZG,92.013,Animalia;Arthropoda;Malacostraca;Peracarida;Aoridae;Bemlos;Bemlos_longicornis,313,,,,,Arthropoda,Malacostraca,Peracarida,Aoridae,Bemlos,longicornis,Bemlos longicornis,,,,,,,
ASV_06217,MZG,85.091,Animalia;Arthropoda;Malacostraca;Peracarida;Calliopiidae;Apherusa;Apherusa_bispinosa,275,,,,,Arthropoda,Malacostraca,Peracarida,Calliopiidae,Apherusa,bispinosa,Apherusa bispinosa,,,,,,,
ASV_00925,MZG,85.948,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_01019,MZG,85.948,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_02649,MZG,85.623,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,313,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_02757,MZG,85.948,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_03528,MZG,86.275,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_03677,MZG,85.304,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,313,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_05161,MZG,85.621,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_06388,MZG,86.275,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_07185,MZG,85.065,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,308,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_08268,MZG,85.621,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_09414,MZG,85.948,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_11093,MZG,85.621,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_11574,MZG,87.417,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,302,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_13456,MZG,85.948,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_14952,MZG,85.304,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,313,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_15321,MZG,85.621,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,306,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_15391,MZG,85.809,Animalia;Arthropoda;Malacostraca;Peracarida;Caprellidae;Paracaprella;Paracaprella_tenuis,303,,,,,Arthropoda,Malacostraca,Peracarida,Caprellidae,Paracaprella,tenuis,Paracaprella tenuis,,,,,,,
ASV_03496,MZG,87.291,Animalia;Arthropoda;Malacostraca;Peracarida;Ischyroceridae;Ericthonius;Ericthonius_brasiliensis,299,,,,,Arthropoda,Malacostraca,Peracarida,Ischyroceridae,Ericthonius,brasiliensis,Ericthonius brasiliensis,,,,,,,
ASV_04372,MZG,86.755,Animalia;Arthropoda;Malacostraca;Peracarida;Ischyroceridae;Ericthonius;Ericthonius_punctatus,302,,,,,Arthropoda,Malacostraca,Peracarida,Ischyroceridae,Ericthonius,punctatus,Ericthonius punctatus,,,,,,,
ASV_09653,MZG,85.467,Animalia;Arthropoda;Malacostraca;Peracarida;Ischyroceridae;Ericthonius;Ericthonius_punctatus,289,,,,,Arthropoda,Malacostraca,Peracarida,Ischyroceridae,Ericthonius,punctatus,Ericthonius punctatus,,,,,,,
ASV_15135,MZG,85.614,Animalia;Arthropoda;Malacostraca;Peracarida;Ischyroceridae;Ericthonius;Ericthonius_punctatus,285,,,,,Arthropoda,Malacostraca,Peracarida,Ischyroceridae,Ericthonius,punctatus,Ericthonius punctatus,,,,,,,
ASV_12440,MZG,100,Animalia;Arthropoda;Malacostraca;Peracarida;Phronimidae;Phronima;Phronima_stebbingi,313,,,,,Arthropoda,Malacostraca,Peracarida,Phronimidae,Phronima,stebbingi,Phronima stebbingi,,,,,,,
ASV_09152,MZG,90.323,Animalia;Arthropoda;Malacostraca;Peracarida;Talitridae;Atlantorchestoidea;Atlantorchestoidea_brasiliensis,248,,,,,Arthropoda,Malacostraca,Peracarida,Talitridae,Atlantorchestoidea,brasiliensis,Atlantorchestoidea brasiliensis,,,,,,,
ASV_14326,MZG,86.381,Animalia;Arthropoda;Malacostraca;Peracarida;Talitridae;Orchestoidea;Orchestoidea_tuberculata,257,,,,,Arthropoda,Malacostraca,Peracarida,Talitridae,Orchestoidea,tuberculata,Orchestoidea tuberculata,,,,,,,
ASV_01951,NMNH,99.361,SH21033|Arthropoda|Tanaidacea,313,100,2.02E-163,568,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_03048,NMNH,99.042,SH21033|Arthropoda|Tanaidacea,313,100,9.41E-162,562,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_03687,NMNH,99.042,SH21033|Arthropoda|Tanaidacea,313,100,9.41E-162,562,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_04298,NMNH,99.042,SH21033|Arthropoda|Tanaidacea,313,100,9.41E-162,562,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_05726,NMNH,98.403,SH21033|Arthropoda|Tanaidacea,313,100,2.04E-158,551,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_09534,NMNH,99.681,SH21033|Arthropoda|Tanaidacea,313,100,4.35E-165,573,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_10913,NMNH,98.722,SH21033|Arthropoda|Tanaidacea,313,100,4.38E-160,556,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_13974,NMNH,98.722,SH21033|Arthropoda|Tanaidacea,313,100,4.38E-160,556,SH21033,Arthropoda,Malacostraca,Tanaidacea,Tanaidacea#,Tanaidacea#,Tanaidacea#,Tanaidacea#,,,,,,,SH21033
ASV_13552,NMNH,99.681,SH20641|Arthropoda|Argulus,313,100,4.35E-165,573,SH20641,Arthropoda,Maxillopoda,Arguloida,Argulidae,Argulus,Argulus*,Argulus,,,,,,,SH20641
ASV_18981,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Discoconchoecia;Discoconchoecia_elegans,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Discoconchoecia,elegans,Discoconchoecia elegans,,,,,,,
ASV_01433,MZG,98.722,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Halocypris;Halocypris_inflata,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Halocypris,inflata,Halocypris inflata,,,,,,,
ASV_10362,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Halocypris;Halocypris_inflata,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Halocypris,inflata,Halocypris inflata,,,,,,,
ASV_12329,MZG,99.361,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Halocypris;Halocypris_inflata,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Halocypris,inflata,Halocypris inflata,,,,,,,
ASV_12761,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Halocypris;Halocypris_inflata,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Halocypris,inflata,Halocypris inflata,,,,,,,
ASV_12773,MZG,99.042,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Halocypris;Halocypris_inflata,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Halocypris,inflata,Halocypris inflata,,,,,,,
ASV_11478,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Metaconchoecia;Metaconchoecia_inflata,312,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Metaconchoecia,inflata,Metaconchoecia inflata,,,,,,,
ASV_09862,MZG,90.638,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Mikroconchoecia;Mikroconchoecia_curta,235,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Mikroconchoecia,curta,Mikroconchoecia curta,,,,,,,
ASV_15546,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Paraconchoecia;Paraconchoecia_oblonga,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Paraconchoecia,oblonga,Paraconchoecia oblonga,,,,,,,
ASV_11667,MZG,99.361,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Porroecia;Porroecia_spinirostris,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Porroecia,spinirostris,Porroecia spinirostris,,,,,,,
ASV_15561,MZG,96.166,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Porroecia;Porroecia_spinirostris,313,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Porroecia,spinirostris,Porroecia spinirostris,,,,,,,
ASV_04126,MZG,100,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Proceroecia;Proceroecia_microprocera,279,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Proceroecia,microprocera,Proceroecia microprocera,,,,,,,
ASV_07679,MZG,99.642,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Proceroecia;Proceroecia_microprocera,279,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Proceroecia,microprocera,Proceroecia microprocera,,,,,,,
ASV_10160,MZG,99.283,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Proceroecia;Proceroecia_microprocera,279,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Proceroecia,microprocera,Proceroecia microprocera,,,,,,,
ASV_10212,MZG,99.283,Animalia;Arthropoda;Ostracoda;Myodocopa;Halocyprididae;Proceroecia;Proceroecia_microprocera,279,,,,,Arthropoda,Ostracoda,Myodocopa,Halocyprididae,Proceroecia,microprocera,Proceroecia microprocera,,,,,,,
ASV_09516,NCBI,90.354,gi|751143639|gb|KM875578.1|,311,99,4.60E-110,409,,Arthropoda,Ostracoda,Myodocopida,Philomedidae,Harbansus,paucichelatus,Harbansus paucichelatus,38,1,42,310,345,615,AB266287.1
ASV_19011,NCBI,89.711,gi|751143641|gb|KM875579.1|,311,99,9.96E-107,398,,Arthropoda,Ostracoda,Myodocopida,Philomedidae,Harbansus,paucichelatus,Harbansus paucichelatus,40,0,47,313,367,633,KR424612.1
ASV_05616,NMNH,99.674,SH21484|Arthropoda|Eurycyde_raphiaster,307,100,9.21E-162,562,SH21484,Arthropoda,Pycnogonida,Pantopoda,Ascorhynchidae,Eurycyde,raphiaster,Eurycyde raphiaster,,,,,,,SH21484
ASV_12784,NMNH,100,SH21484|Arthropoda|Eurycyde_raphiaster,307,100,1.98E-163,568,SH21484,Arthropoda,Pycnogonida,Pantopoda,Ascorhynchidae,Eurycyde,raphiaster,Eurycyde raphiaster,,,,,,,SH21484
ASV_01265,NCBI,85.897,gi|998454449|gb|KT383424.1|,312,99,2.85E-87,333,,Arthropoda,Thecostraca,Thecostraca!,Thecostraca!,Facetotecta,Facetotecta*,Facetotecta*,32,0,2,306,321,625,KP136553.1
ASV_14620,NCBI,85.05,gi|1402365720|gb|MH339454.1|,301,96,2.23E-78,303,,Arthropoda,Thecostraca,Thecostraca!,Thecostraca!,Thecostraca!,Thecostraca!,Thecostraca!,34,2,3,306,322,625,KP136553.1
ASV_18528,NMNH,99.681,SH21147|Brachiopoda|Argyrotheca,313,100,4.35E-165,573,SH21147,Brachiopoda,Rhynchonellata,Terebratulida,Megathyrididae,Argyrotheca,Argyrotheca*,Argyrotheca,,,,,,,SH21147
ASV_07592,NMNH,100,SH20956|Bryozoa|Bryozoa,313,100,9.34E-167,579,SH20956,Bryozoa,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,,,,,,,SH20956
ASV_07900,NMNH,100,SH20936|Bryozoa|cf._Watersipora,313,100,9.34E-167,579,SH20936,Bryozoa,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,,,,,,,SH20936
ASV_08893,NMNH,99.681,SH20956|Bryozoa|Bryozoa,313,100,4.35E-165,573,SH20956,Bryozoa,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,,,,,,,SH20956
ASV_09238,NMNH,99.361,SH20956|Bryozoa|Bryozoa,313,100,2.02E-163,568,SH20956,Bryozoa,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,,,,,,,SH20956
ASV_18106,NMNH,89.776,SH21225|Bryozoa|cf._Smittipora,313,100,2.17E-113,401,SH21225,Bryozoa,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,Bryozoa!,,,,,,,SH21225
ASV_01795,NMNH,99.681,SH20381|Bryozoa|Beaniidae,313,100,4.35E-165,573,SH20381,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beaniidae^,Beaniidae^,Beaniidae^,,,,,,,SH20381
ASV_04501,NMNH,100,SH20272|Bryozoa|Beaniidae,313,100,9.34E-167,579,SH20272,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beaniidae^,Beaniidae^,Beaniidae^,,,,,,,SH20272
ASV_04576,NMNH,99.361,SH20381|Bryozoa|Beaniidae,313,100,2.02E-163,568,SH20381,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beaniidae^,Beaniidae^,Beaniidae^,,,,,,,SH20381
